DATE,TOTAL_ACTIVE_USERS,SWAP_TXNS,MINT_LIQUIDITY_TXNS,BURN_LIQUIDITY_TXNS,INCREASE_LIQUIDITY_TXNS,DECREASE_LIQUIDITY_TXNS,TOTAL_ACTIVE_POOLS,TOTAL_TXN_FEE_ETH,AVG_TXN_FEE_ETH,TOTAL_TXN_FEE_USD,AVG_TXN_FEE_USD,VOLUME_USD,PROTOCOL_FEES_USD
2024-01-15 00:00:00.000,46591,198254,120,89,3694,2437,2626,123.594856457,0.0003644532869,311931.470470538,0.9198153787,236279531,231066
2024-01-16 00:00:00.000,43443,209728,78,70,3717,2727,2502,186.507671492,0.0005191483297,474636.278843834,1.321160837,310821425,285749
2024-01-17 00:00:00.000,54368,204251,118,103,3585,2603,2499,168.198273351,0.0004839291113,430120.199674336,1.237513809,287636899,260879
2024-01-18 00:00:00.000,55587,225513,83,74,4395,3518,2709,120.085107807,0.0003325876864,300587.531981934,0.832507158,341841292,293447
2024-01-19 00:00:00.000,55215,232976,135,101,4523,3721,2708,137.550889509,0.0003521717489,339233.404344388,0.8685397944,346659319,319972
2024-01-20 00:00:00.000,61675,196082,208,147,2889,1908,2595,127.519669093,0.0003760433049,315631.50509175,0.9307671135,140239317,137306
2024-01-21 00:00:00.000,61663,191661,185,156,2783,1908,2542,99.677879679,0.0003065502512,246388.902380221,0.7577466551,122664843,124059
2024-01-22 00:00:00.000,59017,294719,127,98,4517,3706,2636,155.421643047,0.0003020429623,372600.015067675,0.7241025774,407840250,340654
2024-01-23 00:00:00.000,62255,325505,152,144,5284,4218,2881,91.314926034,0.0001762502963,205811.119457406,0.3972436092,427064023,370200
2024-01-24 00:00:00.000,64166,250427,141,113,3039,2171,2741,60.430058585,0.0001520551419,134869.899750272,0.3393619371,269521253,219523
2024-01-25 00:00:00.000,61008,230891,91,69,2855,2104,2665,109.315514712,0.0002770314821,241494.979445491,0.6120056449,255253555,212258
2024-01-26 00:00:00.000,60008,219264,81,57,2982,2212,2611,64.661271288,0.0001767261517,144637.288800345,0.3953091384,240677201,208890
2024-01-27 00:00:00.000,55413,172800,135,97,2224,1600,2597,45.933650777,0.0001537718505,103999.695916356,0.3481592563,135548360,206901
2024-01-28 00:00:00.000,60884,212495,124,92,2429,1649,2590,58.241476742,0.0001751496937,132511.782428105,0.3985029124,192476019,208172
2024-01-29 00:00:00.000,64626,221508,154,97,3006,1977,2621,75.755936769,0.0002099659834,171515.362187908,0.4753738548,215139392,211664
2024-01-30 00:00:00.000,63733,243963,126,95,4322,2678,2633,176.24838866,0.000432095723,408681.782095397,1.001936253,287537012,219587
2024-01-31 00:00:00.000,62431,235232,125,76,3416,2604,2617,169.476898339,0.0004423321214,391901.823975797,1.022857787,295989381,213433
2024-02-01 00:00:00.000,57856,204302,86,57,3993,2520,2717,100.600867932,0.0003071303948,228811.954553639,0.6985536742,234372142,212933
2024-02-02 00:00:00.000,60883,186758,106,91,4928,2941,2585,68.726853148,0.0002284346645,158244.204208717,0.5259728917,187711890,214134
2024-02-03 00:00:00.000,66633,188938,119,104,4044,2595,2597,60.005762772,0.0002023141258,138496.589681403,0.4669520922,124847483,238653
2024-02-04 00:00:00.000,66122,219416,125,97,3881,2532,2642,62.198773779,0.0001822557191,142886.518004514,0.4186880787,162527579,281246
2024-02-05 00:00:00.000,65310,248489,99,81,4286,2972,2894,75.009776631,0.0001882161359,172811.15192354,0.4336214386,205206144,333663
2024-02-06 00:00:00.000,57279,235036,72,41,3839,2971,2817,115.743067297,0.0002515716121,269645.927904686,0.586084872,251286112,248559
2024-02-07 00:00:00.000,65328,231618,79,54,4282,3132,2828,131.916385769,0.0003395085478,314063.417998567,0.8082939382,249954890,332215
2024-02-08 00:00:00.000,62523,210630,49,31,3921,2962,2794,146.2809274,0.0004466715952,355243.032848144,1.08474136,253040558,370847
2024-02-09 00:00:00.000,66997,217045,48,37,4465,3696,2674,147.52594314,0.0004333683193,365052.150268562,1.072367568,331910298,378336
2024-02-10 00:00:00.000,69208,206473,129,105,3859,2855,2751,95.34592941,0.0002856849673,237875.889772883,0.7127474262,186583799,310494
2024-02-11 00:00:00.000,68900,215712,212,160,4038,3078,2798,91.336379379,0.0002513771505,229493.706057195,0.6316155105,183942457,273658
2024-02-12 00:00:00.000,65762,249534,107,100,5664,4777,2748,176.767647425,0.0004216725129,449627.890059212,1.072570264,314657668,268197
2024-02-13 00:00:00.000,66709,259324,111,75,5985,4663,2819,187.992397072,0.0004425672696,497106.343490547,1.170276035,344980802,273487
2024-02-14 00:00:00.000,60462,227296,117,92,6164,5000,2764,161.89578573,0.0004233089706,439177.216200337,1.148316829,313356222,282129
2024-02-15 00:00:00.000,61497,252973,87,63,6174,4974,2895,145.148383194,0.0003464624943,406300.179985907,0.9698197849,384126087,265683
2024-02-16 00:00:00.000,67128,240853,99,100,5290,4382,2838,190.889096256,0.0004538419386,536173.59370092,1.274761461,298527021,269505
2024-02-17 00:00:00.000,68696,216476,149,139,4471,3608,2716,98.951887152,0.0002666656439,273805.240059087,0.7378783038,200577575,238599
2024-02-18 00:00:00.000,60992,228755,157,121,5278,4283,2747,149.035545629,0.0003650192768,417731.30567951,1.02311149,246157502,265293
2024-02-19 00:00:00.000,58406,234066,147,118,6700,5511,2888,244.818186542,0.0005540803505,711301.737425398,1.609840844,348986179,354524
2024-02-20 00:00:00.000,63946,296876,79,53,6899,5656,2798,225.638153089,0.000459776657,663773.677940888,1.352553362,567367858,460003
2024-02-21 00:00:00.000,60011,255788,103,73,5779,4513,2754,163.837144922,0.000398610156,479069.338047557,1.165559273,485300310,317194
2024-02-22 00:00:00.000,65895,253564,104,65,5698,4750,2682,313.592466382,0.0007186488033,931168.953376088,2.133927073,448418601,325710
2024-02-23 00:00:00.000,61373,228487,174,136,4825,3933,2669,152.695561899,0.0004192088388,450096.851612657,1.235691307,322954852,271358
2024-02-24 00:00:00.000,70069,215846,403,319,4611,3507,2710,96.160240979,0.0002824835962,284302.266871949,0.8351760138,203975636,248711
2024-02-25 00:00:00.000,71619,241593,236,213,6326,4898,2753,106.536951972,0.0002666383485,323089.933271114,0.808622404,302736746,267164
2024-02-26 00:00:00.000,63787,240528,160,108,6434,5288,2768,169.393083979,0.0004279710564,525532.602920251,1.327756352,407737990,287223
2024-02-27 00:00:00.000,55721,244150,122,60,6478,5387,2817,184.304500044,0.0004500566526,595526.590508829,1.454227671,465639779,443585
2024-02-28 00:00:00.000,57526,316020,99,68,7591,6607,2771,257.544145043,0.0005289184497,856382.976245237,1.758753848,911963985,745915
2024-02-29 00:00:00.000,61864,299906,92,65,6102,4991,2854,266.809226668,0.0005586387664,916554.580492084,1.919060021,754051546,630234
2024-03-01 00:00:00.000,57368,225971,107,56,4912,3812,2805,186.821153782,0.0004881852014,635004.713638357,1.659340485,455514728,477970
2024-03-02 00:00:00.000,67125,232185,217,99,4131,3106,2841,152.584779284,0.0004076613222,520904.912888934,1.391703593,351696405,438149
2024-03-03 00:00:00.000,60403,269799,182,134,4678,3673,2783,178.64459529,0.0004195790584,612134.666113278,1.437708689,492204379,544301
2024-03-04 00:00:00.000,50542,259441,106,58,6354,5360,2918,271.82099748,0.0006400245759,959238.296113942,2.258604336,661639631,679989
2024-03-05 00:00:00.000,62118,422633,151,95,9892,8603,3190,557.499425793,0.0008067075097,2044141.39458898,2.957894013,1584450685,1618110
2024-03-06 00:00:00.000,63262,357093,179,106,8948,7432,3152,314.766623602,0.000532275811,1187244.43832668,2.007650904,1584450685,1618110
2024-03-07 00:00:00.000,67191,309300,340,139,6112,4879,3281,261.228315544,0.0004916618808,995772.588022909,1.874159095,759740920,1122024
2024-03-08 00:00:00.000,57417,272699,276,169,5913,4715,3201,220.831498012,0.0004810326306,868881.577681114,1.892666557,782392738,739706
2024-03-09 00:00:00.000,60003,208942,334,192,4450,3404,3104,284.300470582,0.0007419269468,1113244.20500653,2.905186447,300513782,419073
2024-03-10 00:00:00.000,62881,237731,449,198,4956,3698,3132,173.570419839,0.0004350899151,680760.46650621,1.706465963,438740660,568797
2024-03-11 00:00:00.000,60531,284377,371,266,6378,5281,3232,222.581099552,0.0004667385907,887010.49125628,1.860005308,764592842,733158
2024-03-12 00:00:00.000,62458,292152,287,173,6104,4825,3265,207.092686597,0.0004218435205,828969.741517187,1.688594223,746104011,736764
2024-03-13 00:00:00.000,60503,253211,251,171,4748,3656,3288,202.279412925,0.0004679393373,811843.041333815,1.878062079,616924759,622278
2024-03-14 00:00:00.000,92773,449269,641,420,6875,5252,4748,113.236381464,0.0001681332242,444578.97099029,0.6601102478,872721527,888879
2024-03-15 00:00:00.000,112567,659556,679,420,9039,6689,4393,108.645854959,0.0001097814341,406409.974388654,0.4106578189,1051845936,995577
2024-03-16 00:00:00.000,111268,593726,818,732,8894,6725,4597,134.608874493,0.0001556308699,495525.412131632,0.5729120849,625838491,742228
2024-03-17 00:00:00.000,91961,515999,758,525,8147,5978,4639,74.123698049,0.00009542640168,264814.954014087,0.3409211742,507153402,560357
2024-03-18 00:00:00.000,100880,631072,812,551,7844,5595,4663,80.348384291,0.00008671406371,286534.32018474,0.3092352823,587254712,820236
2024-03-19 00:00:00.000,121567,905674,719,497,11474,8258,5404,112.43212117,0.0000825422513,373974.030204784,0.2745537313,846448503,881510
2024-03-20 00:00:00.000,158758,1209847,1754,1013,11668,7863,6161,514.293103099,0.0003083288288,1684792.03396787,1.010065956,1229467039,1743700
2024-03-21 00:00:00.000,160957,930143,1490,867,9475,5988,6438,329.627488572,0.0002569525664,1158635.06471608,0.9031839386,801161530,1144880
2024-03-22 00:00:00.000,160423,908079,1485,863,9460,6218,6067,436.481237289,0.0003216622786,1509407.28993095,1.112348818,720223611,1048273
2024-03-23 00:00:00.000,153719,772899,1662,910,8209,5046,5797,223.266238451,0.0002002127422,750881.717721439,0.6733489526,428751775,688577
2024-03-24 00:00:00.000,163248,875197,1499,916,8364,5456,6074,534.799369421,0.0004386981522,1805816.45149784,1.481318763,462876630,762818
2024-03-25 00:00:00.000,190698,996151,1721,1030,10642,7272,6916,787.808721505,0.0005826892769,2777861.87579457,2.054598132,703028256,1259376
2024-03-26 00:00:00.000,196021,938177,1732,1215,9400,5971,6680,769.550831937,0.0006064670031,2766636.19857126,2.180328439,731193086,2145271
2024-03-27 00:00:00.000,197881,1028865,1810,1274,12351,7126,6922,540.463945715,0.0003940180682,1924868.5613284,1.403299884,849406485,1649881
2024-03-28 00:00:00.000,210478,1049753,2625,1783,12843,7568,8057,327.427833793,0.0002246970271,1163213.63301076,0.7982542052,711659760,1823470
2024-03-29 00:00:00.000,241661,1051027,3033,1932,11674,7400,7842,454.885648836,0.000325435065,1598342.54930353,1.143488947,851980746,2987156
2024-03-30 00:00:00.000,218864,1027795,4916,2339,13088,8768,8248,482.109425133,0.0003683145832,1699197.48679022,1.298126901,727530099,4305321
2024-03-31 00:00:00.000,214606,974924,3715,2378,13299,8550,8240,354.905424838,0.0002769868173,1274168.3272382,0.9944278247,725063714,3149217
2024-04-01 00:00:00.000,202178,1089245,3694,2600,14369,9461,8842,434.073632053,0.000307575513,1537705.48488657,1.089586002,784360507,2980335
2024-04-02 00:00:00.000,201864,1185884,3411,2415,16818,11525,8918,352.058258769,0.0002182091826,1171522.54088503,0.7261212304,979434507,2246563
2024-04-03 00:00:00.000,197134,1133311,3302,2391,13908,9044,8817,459.270773988,0.0002975295469,1527973.71165493,0.9898677465,804199958,1916625
2024-04-04 00:00:00.000,190599,1078494,3043,2229,15173,10145,9296,192.69864162,0.0001313930224,642576.469166628,0.4381456128,711549130,1456283
2024-04-05 00:00:00.000,184987,1155728,4030,2534,16854,11278,9647,153.591213283,0.0001011619225,506880.106784972,0.3338535128,719250385,1325675
2024-04-06 00:00:00.000,190710,1149679,4813,2538,27053,21329,9442,155.782074897,0.0001032188882,519389.43098597,0.34413972,490292414,1196242
2024-04-07 00:00:00.000,206802,1263090,3976,2400,31358,25328,9472,173.405882601,0.0001056783311,588236.052968157,0.3584872867,531114545,1198503
2024-04-08 00:00:00.000,242510,1447339,3784,2533,36935,30322,10330,356.516464128,0.0001896415616,1274927.92118341,0.6781715468,911742869,2059727
2024-04-09 00:00:00.000,205882,1426425,3514,2379,32105,25702,9675,243.40158315,0.0001353193288,876430.437308935,0.487252289,929132416,1935869
2024-04-10 00:00:00.000,206164,1380062,3791,2498,32635,26787,9735,275.351037675,0.0001557051648,963361.027233254,0.5447602043,835955431,1541615
2024-04-11 00:00:00.000,207287,1317416,3552,2343,35032,29193,9961,322.066003487,0.0001951277755,1139958.23227989,0.6906581621,722187098,1580892
2024-04-12 00:00:00.000,199321,1341311,3482,2449,33514,28218,10086,336.477282913,0.0001934989637,1155531.50783819,0.6645148443,948137946,1678578
2024-04-13 00:00:00.000,178145,1348554,3073,2234,33388,27291,9867,347.440598332,0.0001941672786,1109196.6329781,0.6198748583,1092244526,1484963
2024-04-14 00:00:00.000,165698,1379308,3531,2293,29295,22593,9814,135.51936137,0.00007487853253,412926.470889357,0.2281543233,925348074,1062842
2024-04-15 00:00:00.000,172117,1329898,3611,2379,33345,26223,9624,266.694143912,0.000153417273,851272.118978119,0.4896989682,895768077,1111244
2024-04-16 00:00:00.000,175882,1347200,3683,2499,87212,79676,9356,148.716538065,0.00008451906671,456898.238216241,0.2596658931,853202436,958012
2024-04-17 00:00:00.000,178880,1195246,3526,2485,78664,71379,9254,627.069319447,0.0003974977018,1899467.76698845,1.204067953,736794861,1016306
2024-04-18 00:00:00.000,177556,1201778,3391,2389,126591,118865,9327,134.417789611,0.00008457927982,407376.986795241,0.2563325305,681116349,913092
2024-04-19 00:00:00.000,170483,1365038,3274,2300,148899,138284,9201,113.206126392,0.00006377533278,346928.05360669,0.1954439462,896818966,1073566
2024-04-20 00:00:00.000,177047,1136723,3233,2322,131348,117404,9288,78.202440643,0.00005211710163,241196.84656015,0.1607428165,466742063,744575
2024-04-21 00:00:00.000,171128,1108841,3071,2302,114075,99328,9048,89.584354211,0.00006075575057,282760.042175257,0.1917667292,448444828,695854
2024-04-22 00:00:00.000,180950,1226683,3221,2171,108136,93566,9174,153.368942999,0.00009629662793,489281.58948635,0.3072080061,569168851,781508
2024-04-23 00:00:00.000,183645,1138938,3192,2164,83341,71484,9134,159.980137625,0.0001083667761,512866.892275602,0.3474039496,512783141,741777
2024-04-24 00:00:00.000,181625,1167316,3287,2288,84662,70249,9147,329.684641437,0.0002132885828,1069028.49497805,0.6916050794,670429963,853900
2024-04-25 00:00:00.000,198199,1153993,3121,2095,74495,60609,8745,238.385885808,0.0001531548856,747713.722498181,0.4803808299,677349003,769549
2024-04-26 00:00:00.000,187174,1112120,2911,2025,64674,50373,8746,221.650738916,0.0001466376583,695091.043691377,0.4598519429,581258930,849812
2024-04-27 00:00:00.000,170767,1089581,3099,2335,63074,48851,8832,174.223077906,0.0001159840213,547453.900370587,0.3644517454,753985917,1295728
2024-04-28 00:00:00.000,157133,1008247,3239,2437,63548,48212,9149,134.006220712,0.00009605643606,442326.043577253,0.3170618729,617713211,900835
2024-04-29 00:00:00.000,158380,1101839,3503,2592,81021,64821,9006,149.365145601,0.0001004180663,476323.203416943,0.3202317035,692605480,712625
2024-04-30 00:00:00.000,161313,1172426,3323,2591,78402,62618,9260,172.879306492,0.0001074531345,527334.550158849,0.3277647944,863565414,838446
2024-05-01 00:00:00.000,151411,1204772,3017,2295,82401,66389,8903,133.013364498,0.00008225827896,389987.762028793,0.2411766836,916142908,830818
2024-05-02 00:00:00.000,154758,1053183,2782,2211,53285,37758,8680,131.062071257,0.00009378430898,390329.770565801,0.279308937,608137925,696924
2024-05-03 00:00:00.000,148921,886197,2320,1546,42939,31402,8367,127.018757867,0.0001069154465,384036.442300844,0.3232548356,627153257,905121
2024-05-04 00:00:00.000,145616,877235,2339,1694,33747,22739,8273,81.684902337,0.00007198461548,255079.271993864,0.2247879692,565162036,732549
2024-05-05 00:00:00.000,136554,849089,2735,2170,32908,21571,8454,115.123040698,0.0001017931287,360184.214724979,0.318479063,391912100,422848
2024-05-06 00:00:00.000,155550,984455,3193,2283,37399,25299,8820,137.63483133,0.0001049504329,429267.574949526,0.3273286084,554101502,722805
2024-05-07 00:00:00.000,159056,951650,3309,2308,34805,23197,8735,164.44872192,0.000125861769,505202.659479025,0.3866597423,554323502,657430
2024-05-08 00:00:00.000,151418,939072,7043,2389,34565,23985,8782,127.851150061,0.0001024022462,384200.771874308,0.3077252103,593052688,778797
2024-05-09 00:00:00.000,148333,877511,3119,1685,33121,21485,8068,132.979808594,0.0001143287826,397922.518003922,0.3421120661,430855378,584048
2024-05-10 00:00:00.000,150814,872764,3584,1893,41135,24134,8293,115.356124784,0.00009964327682,346182.949115809,0.2990287988,473255360,616442
2024-05-11 00:00:00.000,138673,822277,3989,2379,34178,20251,8329,65.825321034,0.00006208951886,191948.064453461,0.1810543843,302250452,434249
2024-05-12 00:00:00.000,134781,716722,3159,1967,30183,18457,7653,53.661939385,0.00005717999581,157039.51690628,0.1673349682,245461728,393951
2024-05-13 00:00:00.000,145584,814787,2620,1319,38914,24588,7839,81.121696493,0.00007332915396,238731.029909663,0.2157985496,481774643,567772
2024-05-14 00:00:00.000,131293,800967,6597,1717,39137,24332,8136,85.466700276,0.00007991560268,248280.10552544,0.2321542098,508475207,521073
2024-05-15 00:00:00.000,134154,876380,3515,1885,38458,24583,8591,78.947449582,0.00006781902566,231178.198599102,0.1985913448,704192565,599300
2024-05-16 00:00:00.000,139691,774842,3188,2000,38190,23525,8177,70.609435878,0.00007046456074,211003.190263474,0.2105702578,512226288,467241
2024-05-17 00:00:00.000,129715,789888,2836,1449,34199,19674,7953,56.321650627,0.00005390503405,170797.050316349,0.16346859,592619096,500315
2024-05-18 00:00:00.000,107295,616720,2252,1061,23745,14887,7570,38.110346561,0.00004608465007,118655.108131792,0.1434827975,382913242,350906
2024-05-19 00:00:00.000,112988,645396,3986,1080,28567,15915,7333,39.744750998,0.00004566194553,123083.367795078,0.1414080072,367474383,309475
2024-05-20 00:00:00.000,150521,962367,2475,1356,36708,24476,8543,92.969248089,0.00007025194643,299242.117947923,0.2261214506,1135635766,849432
2024-05-21 00:00:00.000,158249,1032687,2381,1352,44014,29145,8932,105.503737355,0.00007510862769,393563.260003091,0.2801796136,1199889463,991492
2024-05-22 00:00:00.000,158988,919867,2208,1349,34428,20526,8402,79.998843693,0.00006519825339,299544.684060175,0.2441259062,1021559853,784715
2024-05-23 00:00:00.000,154249,1136305,2076,1310,39340,24798,8195,165.959966283,0.0001114552354,630612.402371004,0.423506074,2005210863,1348282
2024-05-24 00:00:00.000,153912,951405,2318,1449,47061,32955,8504,70.432336554,0.00005700899791,262115.109539013,0.212159932,951819164,688576
2024-05-25 00:00:00.000,136869,693646,2232,1289,19365,15425,7890,58.500728352,0.00006369103846,219215.96911561,0.2386652801,472393754,407203
2024-05-26 00:00:00.000,134628,774935,2166,1326,19283,14727,8233,141.333947633,0.0001366942707,533283.294727696,0.5157767986,609953003,641995
2024-05-27 00:00:00.000,159183,844406,2202,1505,20097,14956,8450,77.216271835,0.00006840726332,301662.480618031,0.2672481364,733117675,602330
2024-05-28 00:00:00.000,169912,870005,2471,1500,21159,15140,8388,50.536521215,0.00004427691643,195154.870555945,0.1709824042,673913091,522925
2024-05-29 00:00:00.000,178068,951190,2427,1516,22719,16836,8801,33.542594763,0.00002631264342,127771.342928491,0.1002308202,753475960,608795
2024-05-30 00:00:00.000,220411,1065560,4745,1586,23143,15674,9536,60.632257416,0.00004204042568,228363.991425073,0.1583401282,724941370,857804
2024-05-31 00:00:00.000,202959,1026083,3666,1649,19040,13119,9145,31.390138213,0.00002242588432,118332.026413585,0.08453930079,596841800,606120
2024-06-01 00:00:00.000,136909,804029,6131,1894,14330,9135,9289,26.226816367,0.00002414881117,99414.240937675,0.09153744389,324815375,412135
2024-06-02 00:00:00.000,137194,888848,2563,2035,16489,10446,9261,41.002612012,0.00003416357646,155401.495764544,0.1294812848,457899482,537840
2024-06-03 00:00:00.000,172741,1049051,3040,1969,18524,11283,9811,35.757308751,0.00002590309712,135678.831945496,0.09828765319,590125236,700606
2024-06-04 00:00:00.000,220116,1198507,2955,1983,17496,10311,10003,42.967927932,0.00002806175054,162506.450760586,0.1061306817,560554511,604343
2024-06-05 00:00:00.000,191341,1129731,2992,2016,16652,9310,10244,65.002192518,0.00004470208272,248732.208532323,0.1710534265,449123498,632462
2024-06-06 00:00:00.000,169288,1154817,2958,1927,17469,10350,10511,79.87046269,0.00005333088238,306424.761084218,0.2046050861,503447732,595752
2024-06-07 00:00:00.000,172766,1127624,3250,1840,29595,13894,10736,81.404365173,0.00005427978138,307763.170160494,0.205214027,814797864,1006946
2024-06-08 00:00:00.000,172785,966130,3083,1821,23568,9898,10347,34.121178168,0.00002658692281,125790.606698648,0.09801493764,416138909,444769
2024-06-09 00:00:00.000,177163,899709,3432,1906,20589,8779,9911,36.957612736,0.00003054040232,136410.703939828,0.1127247533,358122329,479964
2024-06-10 00:00:00.000,200224,1070763,3460,2140,21865,9854,10861,54.996205831,0.00003987283735,202517.945968569,0.1468276765,464627359,575857
2024-06-11 00:00:00.000,197493,1209712,2962,2148,26389,15140,11353,58.422833369,0.00003729744732,207525.617830118,0.1324854573,806912358,730448
2024-06-12 00:00:00.000,246021,1211889,3060,2237,22273,12667,10987,74.502784291,0.00004840829362,265423.538517615,0.1724593343,830417088,768640
2024-06-13 00:00:00.000,292899,1280057,3081,2019,18561,11698,11020,55.97284407,0.0000345542098,195928.698252704,0.1209543924,679987939,597998
2024-06-14 00:00:00.000,273954,1240693,2759,1829,19743,13230,10298,44.568198216,0.00002835183023,154672.035710943,0.09839382056,692364036,593043
2024-06-15 00:00:00.000,261728,1154630,2839,1946,15769,9586,10904,42.995783474,0.00002881764582,151706.67297245,0.1016804165,505810229,383417
2024-06-16 00:00:00.000,273748,1086501,2945,1954,14721,9408,10990,30.182388932,0.0000217784224,107804.943805501,0.07778779899,414932725,357772
2024-06-17 00:00:00.000,310972,1289069,3077,1988,18335,12864,11589,47.866352266,0.00002884649942,169304.808335201,0.1020309847,731419369,560470
2024-06-18 00:00:00.000,289248,1296403,2324,1508,21230,16325,11128,66.923945657,0.00004007671475,230483.486806172,0.1380226594,915764070,728544
2024-06-19 00:00:00.000,325070,1369999,2963,1960,19524,12962,11774,46.4631307,0.00002758311969,164247.531211114,0.09750654429,622001602,567180
2024-06-20 00:00:00.000,382151,1359140,2881,1924,16220,10519,10877,226.154095762,0.0001351328184,806334.65029689,0.4818054411,710605786,940673
2024-06-21 00:00:00.000,326756,1331853,3054,1821,18023,12654,10688,48.106723397,0.00002921417764,168230.008858237,0.1021624633,1012857334,715250
2024-06-22 00:00:00.000,263457,1105834,2998,1806,12861,8717,10534,21.498872388,0.000015294406,75213.572531135,0.05350731398,341701489,346735
2024-06-23 00:00:00.000,343101,1298189,4498,1988,13463,9764,10536,20.453598717,0.00001214967351,71378.450934959,0.042399623,364176809,314369
2024-06-24 00:00:00.000,313151,1481174,3095,2026,21065,15228,11619,51.06736436,0.00002682815403,170229.794178984,0.08942993623,918494804,711969
2024-06-25 00:00:00.000,326275,1525662,3169,2163,17251,11779,11062,38.602089526,0.00002040263398,130556.402683594,0.06900389409,591617175,477428
2024-06-26 00:00:00.000,319642,1368008,4255,2486,18773,13795,11366,34.994611399,0.00002076679946,118196.955020429,0.07014144073,596988246,359677
2024-06-27 00:00:00.000,341036,1300138,2850,1877,17386,12256,10812,48.708495353,0.00003004948067,166505.627816609,0.1027214577,523422130,383106
2024-06-28 00:00:00.000,400488,1343705,2803,2008,19027,13575,10694,27.761629955,0.0000168110784,95215.284054941,0.05765769546,497318785,374724
2024-06-29 00:00:00.000,409431,1212156,3144,1988,14447,9593,10799,19.668246384,0.00001342729389,66562.961076217,0.04544179604,242464589,205318
2024-06-30 00:00:00.000,316511,1162061,2925,2074,15035,9942,10626,18.369924594,0.0000126743941,62258.426073079,0.04295542008,332281910,238921
2024-07-01 00:00:00.000,365048,1349627,2958,2023,20980,15091,11526,27.685908461,0.00001682775139,96021.401474324,0.05836269648,473664981,404847
2024-07-02 00:00:00.000,428042,1300587,2858,2095,20640,14806,11646,22.201041829,0.00001420913965,76197.76266344,0.04876819111,400109499,332028
2024-07-03 00:00:00.000,470675,1442784,4022,2188,23381,17910,11612,29.888264492,0.00001710306007,99369.995938517,0.05686282019,541546734,408545
2024-07-04 00:00:00.000,394301,1342027,3155,2239,23084,17841,11834,41.101492762,0.00002481452736,131580.736716533,0.07944027265,656806207,492968
2024-07-05 00:00:00.000,281760,1408564,3259,2447,23520,18151,12204,116.431015122,0.00006501257196,354609.724052358,0.1980064348,931461050,727107
2024-07-06 00:00:00.000,269595,1092888,2961,2205,17537,12367,10860,18.313851393,0.00001324275156,55136.483589729,0.03986920821,362627288,292106
2024-07-07 00:00:00.000,285685,1123255,2833,2149,19913,13405,11036,18.588369571,0.0000130925955,55872.972681727,0.03935375977,393901279,304728
2024-07-08 00:00:00.000,317381,1458679,2775,2360,24950,19113,11469,32.058245616,0.00001772839869,95609.517604001,0.05287262649,820926843,570555
2024-07-09 00:00:00.000,314548,1367770,3105,2404,27433,18362,11550,22.96184226,0.00001380906782,70380.23843702,0.04232611108,521666396,436294
2024-07-10 00:00:00.000,320360,1293724,2908,2343,20672,14433,11509,26.707379493,0.00001723220169,82735.173166323,0.05338259381,506480600,389705
2024-07-11 00:00:00.000,409690,1337102,3314,2700,16566,10666,11463,28.24585402,0.00001737433377,88402.977352052,0.05437763835,516286214,374382
2024-07-12 00:00:00.000,310219,1237124,3606,2655,17810,11075,12238,20.341030099,0.00001327509519,63110.958700474,0.04118788379,433881951,292167
2024-07-13 00:00:00.000,283978,1064457,3245,4854,14525,9173,11746,10.935900917,0.000008593352913,34421.297100602,0.02704800967,257352662,185707
2024-07-14 00:00:00.000,335363,1141610,2556,9161,16692,11026,10635,17.498381178,0.00001259493405,55908.971813197,0.04024199756,281973599,232794
2024-07-15 00:00:00.000,407713,1325227,2577,1475,21582,16570,10842,37.464661598,0.00002268189518,126134.893217004,0.07636472091,591580803,486121
2024-07-16 00:00:00.000,347452,1375476,2757,1743,21105,14123,10828,41.24058072,0.00002458431438,141544.940210025,0.08437769906,688536333,552733
2024-07-17 00:00:00.000,338893,1255076,3494,2453,19878,13048,11453,37.462935708,0.00002405050062,129256.30997678,0.08298012168,695946498,562067
2024-07-18 00:00:00.000,491771,1447969,2941,1916,19069,12310,10663,44.664993159,0.00002544417983,153218.173522809,0.08728336186,521709791,638634
2024-07-19 00:00:00.000,442990,1360269,2466,1541,22785,15661,10590,40.243367918,0.00002422250573,139030.1051441,0.08368229831,584518260,719864
2024-07-20 00:00:00.000,529192,1335141,2097,1451,20498,13931,10154,52.531630223,0.00003307912184,184055.204798128,0.1158994023,383556777,552660
2024-07-21 00:00:00.000,469511,1295602,2340,1444,19615,13515,10269,60.990582039,0.00003906514962,213673.400435028,0.1368602017,512618747,604422
2024-07-22 00:00:00.000,499388,1410754,2996,2191,20816,13800,11189,33.632791898,0.00002022739156,117272.196323113,0.07052969735,516362935,536790
2024-07-23 00:00:00.000,433905,1559420,3277,2595,19850,13282,11548,38.702522079,0.00002105431282,134253.952611446,0.07303463868,910867555,721941
2024-07-24 00:00:00.000,309008,1152642,3015,2292,16598,10495,10958,30.825316757,0.0000224169612,105591.088093787,0.0767885483,264352522,325252
2024-07-25 00:00:00.000,288059,1372338,3370,2597,20150,13580,11967,44.180209317,0.00002618241633,141946.668751079,0.08412152942,694018600,513322
2024-07-26 00:00:00.000,343319,1329660,3073,2429,16196,10483,11419,20.200239404,0.00001241478879,65420.909695393,0.04020678964,403285616,372797
