DATE,CATEGORY,TOTAL_ACTIVE_USERS,SWAP_TXNS,TOTAL_ACTIVE_POOLS,TOTAL_TXN_FEE_ETH,AVG_TXN_FEE_ETH,TOTAL_TXN_FEE_USD,AVG_TXN_FEE_USD,VOLUME_USD
2023-04-13 00:00:00.000,Partial Governance Pairs,20315,87038,402,23.631048105,0.0002195486206,46492.700916032,0.4316074391,176892472.66
2023-04-14 00:00:00.000,Full Governance Pairs,1342,3925,31,1.53098119,0.0002111987326,3195.752662102,0.4394270886,1035203.22
2023-04-14 00:00:00.000,Partial Governance Pairs,29109,180434,435,44.032709215,0.0002111987326,91584.612707661,0.4394270886,488523723.84
2023-04-15 00:00:00.000,Full Governance Pairs,1447,3890,32,1.295932328,0.0001738450334,2720.089225827,0.3651419639,1081283.58
2023-04-15 00:00:00.000,Partial Governance Pairs,43877,145122,400,33.420555697,0.0001738450334,70203.96031602,0.3651419639,255001661.22
2023-04-16 00:00:00.000,Full Governance Pairs,1213,2673,32,0.8718832755,0.0001755837989,1830.742184631,0.3688433992,562451.08
2023-04-16 00:00:00.000,Partial Governance Pairs,43100,117220,359,26.04009463,0.0001755837989,54703.385786338,0.3688433992,174514543.48
2023-04-17 00:00:00.000,Full Governance Pairs,733,2450,33,1.037604536,0.0001944424503,2168.967484267,0.4065316642,754212.11
2023-04-17 00:00:00.000,Partial Governance Pairs,104203,190972,373,47.453950169,0.0001944424503,99248.572625293,0.4065316642,131495361.52
2023-04-18 00:00:00.000,Full Governance Pairs,813,2990,29,2.009342779,0.0002923329258,4203.540361234,0.6125052932,1164954.99
2023-04-18 00:00:00.000,Partial Governance Pairs,56659,151174,396,64.506696387,0.0002923329258,135016.731160803,0.6125052932,206520607.32
2023-04-19 00:00:00.000,Full Governance Pairs,819,3779,33,3.385542571,0.0003966893204,6849.222090929,0.804803145,1246076.9
2023-04-19 00:00:00.000,Partial Governance Pairs,43705,131998,378,77.01900532,0.0003966893204,156199.355562295,0.804803145,225727508.71
2023-04-20 00:00:00.000,Full Governance Pairs,761,4084,29,2.896361082,0.0005984873749,5665.217726618,1.173007935,1322164.6
2023-04-20 00:00:00.000,Partial Governance Pairs,80093,173347,384,155.626985178,0.0005984873749,305084.389004778,1.173007935,200684852.59
2023-04-21 00:00:00.000,Full Governance Pairs,842,2868,30,1.222304331,0.0002298530683,2337.75538761,0.4396700449,616356.77
2023-04-21 00:00:00.000,Partial Governance Pairs,60593,155216,377,46.42061406,0.0002298530683,88618.9460292,0.4396700449,215094743.56
2023-04-22 00:00:00.000,Full Governance Pairs,458,1546,23,0.7410297137,0.000256068942,1379.700668675,0.4770627355,472173.41
2023-04-22 00:00:00.000,Partial Governance Pairs,46302,108934,357,30.764847542,0.000256068942,57265.838891674,0.4770627355,130312394.6
2023-04-23 00:00:00.000,Full Governance Pairs,492,1471,21,0.7177227733,0.000234548488,1339.93972103,0.4379184141,350320.61
2023-04-23 00:00:00.000,Partial Governance Pairs,35854,81849,359,25.860887223,0.000234548488,48285.390675067,0.4379184141,95171014.95
2023-04-24 00:00:00.000,Full Governance Pairs,631,1964,26,0.8840575485,0.0002878180354,1636.598728256,0.5328581997,430848.04
2023-04-24 00:00:00.000,Partial Governance Pairs,36818,90485,353,28.284153843,0.0002878180354,52352.063504666,0.5328581997,93712148.01
2023-04-25 00:00:00.000,Full Governance Pairs,475,1751,27,0.7593026562,0.0002212182879,1388.931844001,0.4046098201,347141.92
2023-04-25 00:00:00.000,Partial Governance Pairs,35201,89979,351,24.438444295,0.0002212182879,44701.233312389,0.4046098201,96932046.19
2023-04-26 00:00:00.000,Full Governance Pairs,547,1970,25,1.173835608,0.0002702943042,2241.868969625,0.516584059,567105.91
2023-04-26 00:00:00.000,Partial Governance Pairs,23521,91706,371,36.851579593,0.0002702943042,70637.779987498,0.516584059,202921717.47
2023-04-27 00:00:00.000,Full Governance Pairs,523,1891,23,0.788317262,0.0002286045134,1492.298847827,0.4326683613,428442.09
2023-04-27 00:00:00.000,Partial Governance Pairs,18052,70618,354,20.146693903,0.0002286045134,38117.208882546,0.4326683613,126578735.04
2023-04-28 00:00:00.000,Full Governance Pairs,599,1369,26,0.6681116998,0.0002275572079,1272.161314661,0.4330127611,237225.07
2023-04-28 00:00:00.000,Partial Governance Pairs,21876,62352,353,18.852569134,0.0002275572079,35865.001808958,0.4330127611,53869418.07
2023-04-29 00:00:00.000,Full Governance Pairs,613,1096,26,0.5192072598,0.0002041940746,987.750914789,0.3885079528,183440.14
2023-04-29 00:00:00.000,Partial Governance Pairs,36825,83929,325,22.998979746,0.0002041940746,43762.713936854,0.3885079528,32390299.6
2023-04-30 00:00:00.000,Full Governance Pairs,633,1314,22,0.6731805225,0.0002180303413,1283.555770968,0.4160083941,210289.56
2023-04-30 00:00:00.000,Partial Governance Pairs,65865,146314,350,40.489319179,0.0002180303413,77254.230627065,0.4160083941,52423998.09
2023-05-01 00:00:00.000,Full Governance Pairs,317,1057,21,0.9517713756,0.0004427476395,1757.405899982,0.8179758147,252981.91
2023-05-01 00:00:00.000,Partial Governance Pairs,42925,102282,358,39.806349285,0.0004427476395,73600.852153178,0.8179758147,53574001.15
2023-05-02 00:00:00.000,Full Governance Pairs,389,1113,23,1.165153378,0.000354357651,2145.609592517,0.6533340896,293433.99
2023-05-02 00:00:00.000,Partial Governance Pairs,27656,69992,336,34.349994833,0.000354357651,63296.13194103,0.6533340896,36700934.15
2023-05-03 00:00:00.000,Full Governance Pairs,393,1321,23,1.154518417,0.0004437354062,2155.128200057,0.8280827295,361530.44
2023-05-03 00:00:00.000,Partial Governance Pairs,23487,64216,354,33.908022643,0.0004437354062,63304.769701921,0.8280827295,45155545.43
2023-05-04 00:00:00.000,Full Governance Pairs,699,1343,25,1.151185234,0.0005470677797,2181.01582233,1.03866967,343694.02
2023-05-04 00:00:00.000,Partial Governance Pairs,25251,58063,350,32.653929097,0.0005470677797,61886.084418429,1.03866967,35312169.78
2023-05-05 00:00:00.000,Full Governance Pairs,367,1252,23,1.878155453,0.0008983838188,3621.187391443,1.727754549,422764.43
2023-05-05 00:00:00.000,Partial Governance Pairs,18002,51136,342,49.652405803,0.0008983838188,95852.936091563,1.727754549,42268269.54
2023-05-06 00:00:00.000,Full Governance Pairs,314,1158,27,1.532162246,0.0009878909091,2958.093961364,1.924176059,352839.61
2023-05-06 00:00:00.000,Partial Governance Pairs,32831,67187,360,57.224157401,0.0009878909091,110627.249348881,1.924176059,50319613.97
2023-05-07 00:00:00.000,Full Governance Pairs,457,1399,28,1.299575762,0.001028580243,2481.309579783,1.964642554,368709.78
2023-05-07 00:00:00.000,Partial Governance Pairs,17942,41842,325,31.714969356,0.001028580243,60566.565332957,1.964642554,26258374.23
2023-05-08 00:00:00.000,Full Governance Pairs,373,2101,26,1.87710632,0.0009320711787,3502.317417894,1.741571096,585955.95
2023-05-08 00:00:00.000,Partial Governance Pairs,15619,57653,373,53.897954686,0.0009320711787,100538.842442658,1.741571096,69873185.05
2023-05-09 00:00:00.000,Full Governance Pairs,302,1376,19,0.9720561178,0.0004851984276,1794.076038611,0.8951002227,332808.71
2023-05-09 00:00:00.000,Partial Governance Pairs,14775,41848,352,26.838364927,0.0004851984276,49533.829544506,0.8951002227,31157028.33
2023-05-10 00:00:00.000,Full Governance Pairs,332,1739,19,1.632100926,0.0007600699144,3031.03603532,1.410221868,524691.62
2023-05-10 00:00:00.000,Partial Governance Pairs,13746,66345,330,48.184922929,0.0007600699144,89504.320577147,1.410221868,96210306.36
2023-05-11 00:00:00.000,Full Governance Pairs,530,2004,24,1.8176365,0.0006378868445,3304.604190227,1.159953789,554097.63
2023-05-11 00:00:00.000,Partial Governance Pairs,13504,48799,357,39.726023077,0.0006378868445,72114.195496275,1.159953789,50135756.36
2023-05-12 00:00:00.000,Full Governance Pairs,417,2278,19,1.196387537,0.0004831451101,2124.83733729,0.8570985756,518677.72
2023-05-12 00:00:00.000,Partial Governance Pairs,13152,65487,362,29.519606398,0.0004831451101,52401.0350684,0.8570985756,72530327.23
2023-05-13 00:00:00.000,Full Governance Pairs,408,1174,20,0.4469157366,0.0004916540261,805.94192275,0.8847806088,223641.98
2023-05-13 00:00:00.000,Partial Governance Pairs,12383,39130,333,12.123936018,0.0004916540261,21861.945817271,0.8847806088,33313240.82
2023-05-14 00:00:00.000,Full Governance Pairs,367,1120,20,0.4370729509,0.0002366345049,788.697864596,0.4269990718,160181.71
2023-05-14 00:00:00.000,Partial Governance Pairs,12575,37194,315,11.996934992,0.0002366345049,21649.595635651,0.4269990718,25990984.47
2023-05-15 00:00:00.000,Full Governance Pairs,383,1219,22,0.6272541724,0.001736942782,1144.80178386,3.173339145,311357.69
2023-05-15 00:00:00.000,Partial Governance Pairs,13223,45915,324,161.826224117,0.001736942782,295674.394496499,3.173339145,40542867.57
2023-05-16 00:00:00.000,Full Governance Pairs,778,1667,21,0.8561479384,0.0003291660502,1556.124834837,0.5984243809,362603.32
2023-05-16 00:00:00.000,Partial Governance Pairs,13265,40624,323,17.05848241,0.0003291660502,31010.097370565,0.5984243809,35082310.31
2023-05-17 00:00:00.000,Full Governance Pairs,682,2135,28,1.023655935,0.0003393026122,1855.344105707,0.6147933759,457244.49
2023-05-17 00:00:00.000,Partial Governance Pairs,14113,52256,360,26.586927625,0.0003393026122,48182.539659691,0.6147933759,49833743.98
2023-05-18 00:00:00.000,Full Governance Pairs,652,2382,27,1.212049307,0.0003364729132,2199.995265489,0.6111858962,500349.57
2023-05-18 00:00:00.000,Partial Governance Pairs,12906,45372,341,24.655236164,0.0003364729132,44780.20957185,0.6111858962,39531657.31
2023-05-19 00:00:00.000,Full Governance Pairs,520,1490,20,0.6172427578,0.000280297231,1117.436425601,0.5073709944,217763.86
2023-05-19 00:00:00.000,Partial Governance Pairs,11249,33972,334,14.425547573,0.000280297231,26113.732449147,0.5073709944,22375377.56
2023-05-20 00:00:00.000,Full Governance Pairs,422,1010,21,0.3680908232,0.0002221487651,667.950040781,0.4031570148,122662.07
2023-05-20 00:00:00.000,Partial Governance Pairs,11691,26377,311,8.911415235,0.0002221487651,16172.027869108,0.4031570148,10732008.95
2023-05-21 00:00:00.000,Full Governance Pairs,443,1148,19,0.440898175,0.0002129267385,799.611204659,0.3862550763,164042.27
2023-05-21 00:00:00.000,Partial Governance Pairs,11431,30065,316,10.047577049,0.0002129267385,18222.035585613,0.3862550763,21051895.03
2023-05-22 00:00:00.000,Full Governance Pairs,554,1309,22,0.546956283,0.0003769316487,991.543670159,0.6818664306,188782.97
2023-05-22 00:00:00.000,Partial Governance Pairs,11271,30707,333,11.897537636,0.0003769316487,21562.960458192,0.6818664306,16585845.38
2023-05-23 00:00:00.000,Full Governance Pairs,376,1014,20,0.5549516427,0.0003001587115,1025.875059801,0.5551175513,176854.54
2023-05-23 00:00:00.000,Partial Governance Pairs,11277,33877,340,14.784871783,0.0003001587115,27342.785512835,0.5551175513,25555650.72
2023-05-24 00:00:00.000,Full Governance Pairs,322,1072,23,0.4969525856,0.0003402845348,901.907735406,0.6206360376,163250.65
2023-05-24 00:00:00.000,Partial Governance Pairs,11838,39671,336,16.384679923,0.0003402845348,29750.734916184,0.6206360376,29149587.19
2023-05-25 00:00:00.000,Full Governance Pairs,487,1057,24,0.4139773747,0.0003939193894,742.251466781,0.7073811309,195264.92
2023-05-25 00:00:00.000,Partial Governance Pairs,11804,35215,355,11.852222585,0.0003939193894,21244.773178081,0.7073811309,20391152.6
2023-05-26 00:00:00.000,Full Governance Pairs,684,1150,23,0.3837755241,0.0002237524239,696.968787711,0.4061898069,143525.34
2023-05-26 00:00:00.000,Partial Governance Pairs,11886,42619,365,10.894977244,0.0002237524239,19787.755647499,0.4061898069,33963409.89
2023-05-27 00:00:00.000,Full Governance Pairs,377,669,24,0.2033517745,0.0002252239881,371.736294668,0.4119800618,54264.03
2023-05-27 00:00:00.000,Partial Governance Pairs,10928,28784,333,6.823280107,0.0002252239881,12476.099125694,0.4119800618,18021067.16
2023-05-28 00:00:00.000,Full Governance Pairs,431,937,22,0.3103622302,0.0002052215378,573.62605778,0.3789209417,156672.34
2023-05-28 00:00:00.000,Partial Governance Pairs,10925,38392,354,9.531690637,0.0002052215378,17602.706311897,0.3789209417,39637735.4
2023-05-29 00:00:00.000,Full Governance Pairs,433,1102,21,0.4392453564,0.0003721646858,834.331993077,0.7062543595,266386.27
2023-05-29 00:00:00.000,Partial Governance Pairs,11686,43935,385,13.262905403,0.0003721646858,25192.83912338,0.7062543595,44611087.98
2023-05-30 00:00:00.000,Full Governance Pairs,478,1309,21,0.5753026813,0.0002997635013,1095.456597721,0.5706385269,245169.02
2023-05-30 00:00:00.000,Partial Governance Pairs,12223,41809,366,15.713812832,0.0002997635013,29916.631939567,0.5706385269,37825580.17
2023-05-31 00:00:00.000,Full Governance Pairs,676,2312,26,0.6946069477,0.0002486496267,1302.775493177,0.465981236,399706.44
2023-05-31 00:00:00.000,Partial Governance Pairs,12516,47576,370,17.339488066,0.0002486496267,32522.269769412,0.465981236,34548801.72
2023-06-01 00:00:00.000,Full Governance Pairs,751,1764,21,0.5085804451,0.0002503597976,948.149476866,0.4668191768,274504.68
2023-06-01 00:00:00.000,Partial Governance Pairs,10984,34480,351,12.182378972,0.0002503597976,22715.289908002,0.4668191768,18512358.84
2023-06-02 00:00:00.000,Full Governance Pairs,471,1336,25,0.3915729624,0.0002175317633,739.690373912,0.4106599462,304539.37
2023-06-02 00:00:00.000,Partial Governance Pairs,11339,49457,371,12.511102064,0.0002175317633,23619.396514128,0.4106599462,55332584.08
2023-06-03 00:00:00.000,Full Governance Pairs,641,1397,25,0.3205782453,0.000186495134,609.451954247,0.3545318712,211931.69
2023-06-03 00:00:00.000,Partial Governance Pairs,12176,36837,365,8.981263011,0.000186495134,17074.931524275,0.3545318712,29734194.17
2023-06-04 00:00:00.000,Full Governance Pairs,508,1279,21,0.3113450957,0.0001642788567,591.67924984,0.3122124547,256288.94
2023-06-04 00:00:00.000,Partial Governance Pairs,11580,33180,349,8.182452382,0.0001642788567,15547.855543101,0.3122124547,18954601.57
2023-06-05 00:00:00.000,Full Governance Pairs,577,2130,25,0.8966181093,0.0002970680801,1666.225834862,0.5526913858,519599.07
2023-06-05 00:00:00.000,Partial Governance Pairs,11784,61284,372,26.944375022,0.0002970680801,50118.479906718,0.5526913858,76164074.88
2023-06-06 00:00:00.000,Full Governance Pairs,384,1518,21,0.4011810293,0.0001729625477,728.744004911,0.3157867824,455456.41
2023-06-06 00:00:00.000,Partial Governance Pairs,9287,53724,379,12.126345922,0.0001729625477,22110.07363498,0.3157867824,64797034.49
2023-06-07 00:00:00.000,Full Governance Pairs,535,1955,25,0.6882477134,0.0001622088719,1283.282895048,0.3023338187,847289.55
2023-06-07 00:00:00.000,Partial Governance Pairs,12175,49479,428,10.748810242,0.0001622088719,20026.637065945,0.3023338187,41338570.68
2023-06-08 00:00:00.000,Full Governance Pairs,595,1508,25,0.5089996662,0.0001556311254,935.135861967,0.2869561433,445634.34
2023-06-08 00:00:00.000,Partial Governance Pairs,12314,42976,398,8.572502821,0.0001556311254,15801.747234579,0.2869561433,30597287.29
2023-06-09 00:00:00.000,Full Governance Pairs,579,1344,26,0.1726315364,0.0001341144443,318.039320344,0.2470611461,281083.93
2023-06-09 00:00:00.000,Partial Governance Pairs,13358,40572,368,7.082127847,0.0001341144443,13047.196846528,0.2470611461,34643561.59
2023-06-10 00:00:00.000,Full Governance Pairs,595,1783,31,1.423134583,0.0002228231973,2589.848227041,0.4000991367,531637.68
2023-06-10 00:00:00.000,Partial Governance Pairs,14492,113161,455,29.502487653,0.0002228231973,53063.288285994,0.4000991367,168262335.95
2023-06-11 00:00:00.000,Full Governance Pairs,459,1232,23,0.1136062072,0.0001124693678,199.142407022,0.197194824,236496.09
2023-06-11 00:00:00.000,Partial Governance Pairs,11430,52203,385,6.845245267,0.0001124693678,12002.65301605,0.197194824,48519503.05
2023-06-12 00:00:00.000,Full Governance Pairs,467,1369,25,0.1465548972,0.0001194404789,255.398615493,0.2080047244,274526.86
2023-06-12 00:00:00.000,Partial Governance Pairs,16794,71346,409,9.808478262,0.0001194404789,17084.237633041,0.2080047244,63893287.38
2023-06-13 00:00:00.000,Full Governance Pairs,407,1209,24,0.1211883048,0.0001152309417,211.412242132,0.2010004502,251401.25
2023-06-13 00:00:00.000,Partial Governance Pairs,13062,65769,398,7.921957962,0.0001152309417,13818.790751049,0.2010004502,80364678.61
2023-06-14 00:00:00.000,Full Governance Pairs,386,894,27,0.1714837557,0.0002131735499,296.476512301,0.3692084884,213441.7
2023-06-14 00:00:00.000,Partial Governance Pairs,11586,48512,387,9.701195465,0.0002131735499,16800.682156537,0.3692084884,60207159.11
2023-06-15 00:00:00.000,Full Governance Pairs,512,1142,28,1.591887356,0.000154234122,2625.797720675,0.2538932219,238643.1
2023-06-15 00:00:00.000,Partial Governance Pairs,11188,43383,402,8.460270187,0.000154234122,13935.000305977,0.2538932219,50567256.51
2023-06-16 00:00:00.000,Full Governance Pairs,388,957,22,0.1189976073,0.0001436506419,199.139711365,0.2404021814,169709.61
2023-06-16 00:00:00.000,Partial Governance Pairs,11515,41510,377,7.004874383,0.0001436506419,11729.671495447,0.2404021814,43064745.8
2023-06-17 00:00:00.000,Full Governance Pairs,369,825,23,0.09628468463,0.0001632035962,166.698196963,0.2821020328,158773.79
2023-06-17 00:00:00.000,Partial Governance Pairs,10260,35934,379,5.460281759,0.0001632035962,9444.576053654,0.2821020328,37176334.02
2023-06-18 00:00:00.000,Full Governance Pairs,399,850,27,0.08360640969,0.0001274050439,144.740385667,0.220763703,152632.75
2023-06-18 00:00:00.000,Partial Governance Pairs,9745,39014,388,5.814773329,0.0001274050439,10074.496338123,0.220763703,39526579.68
2023-06-19 00:00:00.000,Full Governance Pairs,369,810,25,0.0997624527,0.0001342560113,171.999092914,0.2314877976,146145.88
2023-06-19 00:00:00.000,Partial Governance Pairs,9744,34035,358,5.300667045,0.0001342560113,9138.99834952,0.2314877976,35056383.08
2023-06-20 00:00:00.000,Full Governance Pairs,528,1574,30,0.2195418609,0.0001335904659,383.380296836,0.2326034943,466406.95
2023-06-20 00:00:00.000,Partial Governance Pairs,13716,61003,414,9.722430337,0.0001335904659,16949.019268764,0.2326034943,73474967.11
2023-06-21 00:00:00.000,Full Governance Pairs,605,1940,29,0.2957736598,0.0001508877398,540.940149085,0.2765197512,551887.83
2023-06-21 00:00:00.000,Partial Governance Pairs,13408,76746,407,12.341092203,0.0001508877398,22611.37685531,0.2765197512,109726858.64
2023-06-22 00:00:00.000,Full Governance Pairs,804,2037,27,1.348736304,0.0001315542159,2548.638056192,0.2496441079,525075.96
2023-06-22 00:00:00.000,Partial Governance Pairs,12754,65082,415,9.562024137,0.0001315542159,18141.791974249,0.2496441079,86844847.53
2023-06-23 00:00:00.000,Full Governance Pairs,642,1623,26,0.2427539405,0.0001346718103,457.52687972,0.2538840337,429624.63
2023-06-23 00:00:00.000,Partial Governance Pairs,11566,57198,425,8.088581461,0.0001346718103,15247.081472701,0.2538840337,75795498.79
2023-06-24 00:00:00.000,Full Governance Pairs,538,1396,35,0.2679018101,0.0001158940284,506.020422451,0.2189133235,518261.35
2023-06-24 00:00:00.000,Partial Governance Pairs,9899,46537,423,6.205800324,0.0001158940284,11723.230460436,0.2189133235,51338984.2
2023-06-25 00:00:00.000,Full Governance Pairs,760,1817,32,0.2996081972,0.000101843857,569.233366213,0.1935930207,403420.83
2023-06-25 00:00:00.000,Partial Governance Pairs,11817,64364,451,7.285995869,0.000101843857,13844.158726766,0.1935930207,74965042.43
2023-06-26 00:00:00.000,Full Governance Pairs,700,1648,31,0.3804237765,0.0001227215271,716.112467639,0.2307995047,440626.66
2023-06-26 00:00:00.000,Partial Governance Pairs,12310,80579,452,9.330100046,0.0001227215271,17547.991709069,0.2307995047,124197293.6
2023-06-27 00:00:00.000,Full Governance Pairs,1052,1923,34,0.2522577308,0.0001265315691,473.597195086,0.2377264102,310159.47
2023-06-27 00:00:00.000,Partial Governance Pairs,14783,80878,457,10.315336158,0.0001265315691,19364.908568439,0.2377264102,125731153.19
2023-06-28 00:00:00.000,Full Governance Pairs,813,1707,26,0.3943438252,0.0001647230963,732.450418378,0.3059867218,453605.71
2023-06-28 00:00:00.000,Partial Governance Pairs,12191,67728,452,10.498285202,0.0001647230963,19513.045454394,0.3059867218,93995821.98
2023-06-29 00:00:00.000,Full Governance Pairs,1208,2386,28,0.8839180582,0.0002173323272,1630.572182617,0.4022994707,565890.26
2023-06-29 00:00:00.000,Partial Governance Pairs,12205,56313,440,12.056515014,0.0002173323272,22306.344905035,0.4022994707,64095606.08
2023-06-30 00:00:00.000,Full Governance Pairs,919,2096,32,0.6197180651,0.0002439191306,1162.089722268,0.4592584001,488699.9
2023-06-30 00:00:00.000,Partial Governance Pairs,11650,89945,451,20.967165819,0.0002439191306,39444.35935982,0.4592584001,145421940.63
2023-07-01 00:00:00.000,Full Governance Pairs,762,1424,31,0.19687483,0.0001230739392,378.700353635,0.2366352012,186117.68
2023-07-01 00:00:00.000,Partial Governance Pairs,11109,45198,427,5.786502679,0.0001230739392,11130.118761489,0.2366352012,46189644.74
2023-07-02 00:00:00.000,Full Governance Pairs,796,1289,23,0.1420403503,0.0001191469508,272.250888692,0.2284444401,149661.7
2023-07-02 00:00:00.000,Partial Governance Pairs,15138,51261,433,5.772785889,0.0001191469508,11068.837487809,0.2284444401,51290014.79
2023-07-03 00:00:00.000,Full Governance Pairs,760,1576,25,0.3513989215,0.0001454483292,687.025441301,0.2846253881,273020.1
2023-07-03 00:00:00.000,Partial Governance Pairs,15956,51987,453,8.044946753,0.0001454483292,15742.572082699,0.2846253881,56056345.71
2023-07-04 00:00:00.000,Full Governance Pairs,616,1212,29,0.3469703123,0.0001850135188,677.423614793,0.3614265481,183788.22
2023-07-04 00:00:00.000,Partial Governance Pairs,13558,47262,429,8.322606037,0.0001850135188,16256.184397572,0.3614265481,55447638.49
2023-07-05 00:00:00.000,Full Governance Pairs,480,954,25,0.4355499642,0.0002952423281,836.264778172,0.5671901387,213089.61
2023-07-05 00:00:00.000,Partial Governance Pairs,9391,33842,432,12.549963904,0.0002952423281,24114.478563304,0.5671901387,42863831.6
2023-07-06 00:00:00.000,Full Governance Pairs,811,1463,26,0.5273550516,0.0002385369374,1008.059346181,0.4554039965,325315.04
2023-07-06 00:00:00.000,Partial Governance Pairs,10592,43553,410,11.327524461,0.0002385369374,21629.822051399,0.4554039965,56672235.66
2023-07-07 00:00:00.000,Full Governance Pairs,557,1102,26,0.2332069552,0.0001999796334,434.563120482,0.3727591244,163902.2
2023-07-07 00:00:00.000,Partial Governance Pairs,10645,41918,429,8.530469028,0.0001999796334,15905.409985207,0.3727591244,58649168.3
2023-07-08 00:00:00.000,Full Governance Pairs,607,1159,27,0.1860888147,0.000142446908,346.367142534,0.2651492749,161475.49
2023-07-08 00:00:00.000,Partial Governance Pairs,11533,32247,439,5.494783944,0.000142446908,10228.345757849,0.2651492749,35852053.53
2023-07-09 00:00:00.000,Full Governance Pairs,608,986,26,0.2017446729,0.0001304501655,376.863621743,0.2436757249,124670.94
2023-07-09 00:00:00.000,Partial Governance Pairs,10909,29047,392,4.872419953,0.0001304501655,9101.227128048,0.2436757249,30884040.94
2023-07-10 00:00:00.000,Full Governance Pairs,544,1055,22,0.205397168,0.0001539169556,383.22555744,0.2875330408,183293.34
2023-07-10 00:00:00.000,Partial Governance Pairs,10697,38210,433,7.000253632,0.0001539169556,13076.479991354,0.2875330408,44204797.67
2023-07-11 00:00:00.000,Full Governance Pairs,529,935,29,0.2180194333,0.000165200444,409.01159057,0.3097711205,143841.89
2023-07-11 00:00:00.000,Partial Governance Pairs,12347,30771,405,6.13826098,0.000165200444,11510.262263946,0.3097711205,28696110.83
2023-07-12 00:00:00.000,Full Governance Pairs,607,1154,27,0.4771799978,0.000195624465,899.189976407,0.3689653425,271333.55
2023-07-12 00:00:00.000,Partial Governance Pairs,10890,32609,409,8.788403004,0.000195624465,16576.218067155,0.3689653425,36851890.54
2023-07-13 00:00:00.000,Full Governance Pairs,1066,2080,31,0.6862441596,0.0002360501175,1315.087700032,0.4522876883,661203.36
2023-07-13 00:00:00.000,Partial Governance Pairs,14928,57606,451,16.652358337,0.0002360501175,31916.042956027,0.4522876883,94914637.24
2023-07-14 00:00:00.000,Full Governance Pairs,998,2677,32,0.7729902354,0.0002030059553,1539.713090014,0.4042822654,751952.58
2023-07-14 00:00:00.000,Partial Governance Pairs,16225,112252,477,28.36917403,0.0002030059553,56503.978917347,0.4042822654,224891370.34
2023-07-15 00:00:00.000,Full Governance Pairs,1019,2462,31,0.3722765536,0.0001188978802,720.950220179,0.2301815763,506924.61
2023-07-15 00:00:00.000,Partial Governance Pairs,23435,96614,472,11.563686861,0.0001188978802,22390.385188671,0.2301815763,130211795.07
2023-07-16 00:00:00.000,Full Governance Pairs,985,2306,27,0.4586787219,0.0001269319641,886.625676863,0.2452251794,656240.45
2023-07-16 00:00:00.000,Partial Governance Pairs,17135,74332,442,9.662510446,0.0001269319641,18670.301309983,0.2452251794,99404886.92
2023-07-17 00:00:00.000,Full Governance Pairs,996,3179,30,0.8067642454,0.0001526072056,1548.531559466,0.2924790889,816137.43
2023-07-17 00:00:00.000,Partial Governance Pairs,13956,90568,446,14.326557544,0.0001526072056,27476.752780997,0.2924790889,153877556.96
2023-07-18 00:00:00.000,Full Governance Pairs,957,2343,31,0.6532456941,0.0001930426433,1242.452568688,0.3667918673,509851.75
2023-07-18 00:00:00.000,Partial Governance Pairs,14437,74918,441,16.881863093,0.0001930426433,32085.79970456,0.3667918673,124013446.92
2023-07-19 00:00:00.000,Full Governance Pairs,862,1969,33,0.4955725106,0.0001774105614,944.98261556,0.3383888592,357512.3
2023-07-19 00:00:00.000,Partial Governance Pairs,12410,60607,427,12.515013585,0.0001774105614,23866.961640187,0.3383888592,96193948.75
2023-07-20 00:00:00.000,Full Governance Pairs,1046,1976,25,0.4110889122,0.000202569986,781.989894989,0.3857238541,375074.31
2023-07-20 00:00:00.000,Partial Governance Pairs,12128,55737,463,11.621943671,0.000202569986,22120.389596599,0.3857238541,87453682.39
2023-07-21 00:00:00.000,Full Governance Pairs,755,1489,28,0.4601711209,0.0001979849166,871.319629065,0.3747801314,262508.48
2023-07-21 00:00:00.000,Partial Governance Pairs,10869,44890,436,10.633276692,0.0001979849166,20130.336586933,0.3747801314,67722908.1
2023-07-22 00:00:00.000,Full Governance Pairs,634,1235,26,0.1884889963,0.0001511231457,356.291575285,0.2856409858,190848.71
2023-07-22 00:00:00.000,Partial Governance Pairs,10383,33587,453,5.668173881,0.0001511231457,10713.791579298,0.2856409858,35915553.86
2023-07-23 00:00:00.000,Full Governance Pairs,672,1496,31,0.4903706647,0.000163502564,919.975277276,0.3070096567,208882.51
2023-07-23 00:00:00.000,Partial Governance Pairs,11289,39585,447,8.873816471,0.000163502564,16662.390447306,0.3070096567,46543196.88
2023-07-24 00:00:00.000,Full Governance Pairs,660,1443,29,0.7153803243,0.0002473070649,1330.447799363,0.4601382392,409469.7
2023-07-24 00:00:00.000,Partial Governance Pairs,11423,44023,450,12.66146465,0.0002473070649,23546.747337985,0.4601382392,60359377.07
2023-07-25 00:00:00.000,Full Governance Pairs,674,1187,29,0.3434441264,0.0002005918815,636.639757144,0.3720222346,421582.18
2023-07-25 00:00:00.000,Partial Governance Pairs,12870,36311,456,9.773289148,0.0002005918815,18127.759698798,0.3720222346,39840111.27
2023-07-26 00:00:00.000,Full Governance Pairs,646,1246,31,0.30343681,0.0001837998498,564.151249549,0.3417918204,156970.3
2023-07-26 00:00:00.000,Partial Governance Pairs,15530,45837,448,9.159654171,0.0001837998498,17031.373150371,0.3417918204,52609610.8
